Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Temperature_K,Air Density ,TheoreticalPowerCurve (KWh),LV ActivePower (kW),Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2019,6,4,5,30,32.2,219,412,429,0,10,219,412,0,429,0.279,25.51,59.42,0.41,985,2.3,128,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,6,30,36,267,536,638,0,8.3,267,536,0,638,0.279,18.42,46.23,0.41,985,2.3,144,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,7,30,39.2,299,612,812,0,7.3,299,612,0,812,0.279,14.42,32.91,0.41,984,2.3,164,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,8,30,41.6,317,657,936,0,6.2,317,657,0,936,0.279,11.83,19.62,0.41,984,2.3,191,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,9,30,43.1,365,626,986,0,5.4,365,626,0,986,0.279,10.33,7.21,0.41,983,2.3,221,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,10,30,44,362,626,980,0,4.8,362,626,0,980,0.279,9.42,9.41,0.41,982,2.3,248,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,11,30,44.2,349,603,906,0,4.3,349,603,0,906,0.278,9,22.24,0.41,982,2.3,270,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,12,30,44,346,517,767,0,3.9,346,517,0,767,0.278,8.86,35.56,0.41,981,2.2,286,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,13,30,43.2,305,425,584,0,3.7,305,425,0,584,0.278,9.13,48.86,0.41,981,2.2,298,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,14,30,41.7,243,271,371,0,3.7,243,271,0,371,0.278,9.88,62,0.41,981,2.2,307,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,15,30,39.4,133,72,152,0,3.8,133,72,0,152,0.278,11.26,74.86,0.41,981,2.3,314,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,16,30,36.9,1,0,1,0,4.1,1,0,0,1,0.278,13.15,87.16,0.41,982,2.3,320,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,17,30,35.1,0,0,0,0,4.7,0,0,0,0,0.279,15.16,99.21,0.41,983,2.3,331,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,18,30,33.6,0,0,0,0,5.9,0,0,0,0,0.279,17.84,110.07,0.41,983,2.4,343,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,19,30,32.1,0,0,0,0,7.5,0,0,0,0,0.279,21.64,119.4,0.41,984,2.5,354,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,20,30,30.5,0,0,0,0,9.1,0,0,0,0,0.279,26.42,126.4,0.41,984,2.5,181,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,21,30,29.1,0,0,0,0,10.4,0,0,0,0,0.279,31.27,130.06,0.41,984,2.5,2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,22,30,27.8,0,0,0,0,11.1,0,0,0,0,0.278,35.42,129.64,0.41,983,2.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,23,30,27.2,0,0,0,7,11.4,0,0,0,0,0.278,37.41,125.25,0.41,983,2.5,5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,0,30,25.9,0,0,0,1,11.5,0,0,0,0,0.277,40.56,117.71,0.41,983,2.5,182,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,1,30,25.3,0,0,0,7,11.5,0,0,0,0,0.277,41.97,108.02,0.41,983,2.6,347,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,2,30,24.9,0,0,0,3,11.6,0,0,0,0,0.276,43.27,96.94,0.41,983,2.6,326,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,3,30,25.4,18,1,18,0,11.8,18,1,0,18,0.276,42.64,84.81,0.41,984,2.7,319,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,4,30,27.2,159,102,190,0,11.8,159,102,0,190,0.276,38.26,72.34,0.41,984,2.8,327,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,5,30,29.8,270,258,401,0,11.2,270,258,0,401,0.276,31.8,59.42,0.41,985,2.8,338,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,6,30,32.7,340,383,605,7,10.5,340,383,5,605,0.276,25.66,46.24,0.41,985,2.8,345,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,7,30,35.5,385,465,775,0,9.7,385,465,0,775,0.276,20.74,32.92,0.41,984,2.9,347,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,8,30,38.1,413,514,897,0,8.9,413,514,0,897,0.276,17.08,19.62,0.41,984,2.9,348,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,9,30,40.1,376,599,970,0,8,376,599,0,970,0.276,14.47,7.16,0.41,983,2.9,346,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,10,30,41.4,377,595,963,0,7.4,377,595,0,963,0.276,12.9,9.32,0.41,982,2.9,335,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,11,30,42,368,563,889,0,6.9,368,563,0,889,0.276,12.14,22.17,0.41,982,2.9,323,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,12,30,42,361,478,751,0,6.7,361,478,0,751,0.277,11.96,35.49,0.41,981,2.9,318,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,13,30,41.2,316,386,571,0,6.7,316,386,0,571,0.278,12.46,48.78,0.41,981,2.9,320,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,14,30,39.5,247,245,362,0,7,247,245,0,362,0.279,13.91,61.92,0.41,982,2.9,325,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,15,30,37.3,132,71,150,0,7.7,132,71,0,150,0.279,16.48,74.77,0.41,983,3,330,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,16,30,35,3,0,3,0,9.1,3,0,0,3,0.28,20.59,87.07,0.41,983,3.1,334,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,17,30,33.3,0,0,0,0,10.5,0,0,0,0,0.281,24.73,99.11,0.41,984,3.1,338,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,18,30,31.9,0,0,0,7,11.1,0,0,0,0,0.283,27.9,109.96,0.41,985,3.1,342,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,19,30,30.7,0,0,0,0,11.5,0,0,0,0,0.284,30.66,119.29,0.41,986,3.2,350,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,20,30,29.9,0,0,0,0,11.8,0,0,0,0,0.285,32.72,126.28,0.41,986,3.2,179,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,21,30,29.3,0,0,0,0,11.8,0,0,0,0,0.285,33.9,129.94,0.41,986,3.2,7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,22,30,28.7,0,0,0,0,11.8,0,0,0,0,0.286,35.06,129.54,0.41,985,3.2,12,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,23,30,28.4,0,0,0,0,11.9,0,0,0,0,0.286,36.11,125.16,0.41,985,3.2,13,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,0,30,27.4,0,0,0,0,12.2,0,0,0,0,0.288,38.9,117.65,0.41,985,3.3,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,1,30,26.8,0,0,0,0,12.4,0,0,0,0,0.288,40.77,107.98,0.41,985,3.3,174,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,2,30,26.5,0,0,0,0,12.5,0,0,0,0,0.288,41.9,96.91,0.41,986,3.4,323,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,3,30,27.1,24,3,24,3,12.6,15,0,3,15,0.288,40.78,84.8,0.41,986,3.4,306,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,4,30,28.7,157,135,198,7,12.8,157,135,5,198,0.288,37.51,72.34,0.41,987,3.4,315,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,5,30,30.8,258,294,407,7,12.7,104,0,0,104,0.289,32.96,59.42,0.41,987,3.3,329,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,6,30,33,317,417,605,8,12.1,281,41,0,309,0.289,28.05,46.25,0.41,987,3.3,336,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,7,30,35.3,353,509,780,8,11.3,335,32,0,362,0.29,23.34,32.93,0.41,987,3.1,333,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,8,30,37.2,371,568,906,8,10.3,449,305,0,737,0.291,19.72,19.63,0.41,986,3,325,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,9,30,38.6,450,503,950,7,9.6,450,503,5,950,0.291,17.46,7.12,0.41,986,2.9,319,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,10,30,39.3,439,515,948,7,9.1,434,467,0,895,0.291,16.28,9.23,0.41,985,2.8,317,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,11,30,39.6,414,504,882,7,8.5,414,504,5,882,0.291,15.35,22.09,0.41,985,2.6,315,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,12,30,39.4,387,445,750,0,7.9,387,445,0,750,0.291,14.92,35.42,0.41,985,2.5,315,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,13,30,38.8,321,387,577,0,7.6,321,387,0,577,0.292,15.08,48.71,0.41,985,2.4,315,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,14,30,37.8,233,291,370,0,7.5,233,291,0,370,0.293,15.8,61.85,0.41,985,2.3,316,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,15,30,35.8,130,140,167,0,7.5,130,140,0,167,0.294,17.6,74.69,0.41,985,2.1,318,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,16,30,33.5,10,1,10,0,7.4,10,1,0,10,0.296,19.93,86.99,0.41,985,2,322,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,17,30,31.9,0,0,0,0,7.2,0,0,0,0,0.297,21.51,99.02,0.41,986,1.9,329,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,18,30,30.8,0,0,0,0,6.9,0,0,0,0,0.298,22.43,109.86,0.41,986,1.8,336,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,19,30,29.7,0,0,0,0,6.6,0,0,0,0,0.299,23.4,119.18,0.41,986,1.7,342,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,20,30,28.7,0,0,0,0,6.4,0,0,0,0,0.3,24.4,126.17,0.41,986,1.7,347,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,21,30,27.7,0,0,0,0,6.4,0,0,0,0,0.301,25.81,129.83,0.41,986,1.6,352,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,22,30,26.6,0,0,0,0,6.8,0,0,0,0,0.301,28.36,129.45,0.41,985,1.7,179,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,23,30,26,0,0,0,0,7.8,0,0,0,0,0.301,31.54,125.09,0.41,985,1.7,2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,0,30,24.5,0,0,0,0,9,0,0,0,0,0.302,37.42,117.6,0.41,985,1.7,7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,1,30,23.6,0,0,0,0,9.9,0,0,0,0,0.302,41.95,107.94,0.41,986,1.7,182,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,2,30,23,0,0,0,0,10.3,0,0,1,0,0.302,44.68,96.89,0.41,986,1.6,355,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,3,30,23.7,36,84,44,0,10.2,36,84,0,44,0.302,42.52,84.78,0.41,987,1.6,350,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,4,30,25.9,107,430,237,0,9.6,107,430,0,237,0.303,35.79,72.34,0.41,987,1.5,349,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,5,30,28.9,148,624,465,0,8.3,148,624,0,465,0.303,27.51,59.43,0.41,988,1.4,351,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,6,30,31.8,176,730,680,0,7.3,176,730,0,680,0.302,21.78,46.26,0.41,988,1.4,351,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,7,30,34,196,790,859,0,6.8,196,790,0,859,0.3,18.54,32.95,0.41,987,1.4,347,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,8,30,35.5,212,819,984,0,6.4,212,819,0,984,0.297,16.59,19.64,0.41,987,1.4,344,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,9,30,36.4,223,828,1045,0,6.1,223,828,0,1045,0.296,15.51,7.09,0.41,986,1.4,341,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,10,30,37,221,829,1039,0,5.7,221,829,0,1039,0.297,14.62,9.14,0.41,986,1.4,339,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,11,30,37.2,213,815,968,0,5.2,213,815,0,968,0.298,13.9,22.03,0.41,985,1.3,337,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,12,30,37,197,777,831,0,4.6,197,777,0,831,0.3,13.55,35.35,0.41,985,1.3,334,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,13,30,36.3,175,710,644,0,4.3,175,710,0,644,0.302,13.71,48.64,0.41,985,1.3,332,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,14,30,35.3,144,592,425,0,4,144,592,0,425,0.305,14.2,61.77,0.41,985,1.3,331,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,15,30,33.3,98,378,198,0,3.8,98,378,0,198,0.307,15.72,74.61,0.41,986,1.4,333,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,16,30,30.9,20,30,21,0,3.9,20,30,0,21,0.308,18.13,86.91,0.41,986,1.4,335,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,17,30,29.5,0,0,0,0,4.2,0,0,0,0,0.308,19.99,98.93,0.41,986,1.4,338,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,18,30,28.7,0,0,0,0,4.5,0,0,0,0,0.308,21.48,109.76,0.41,987,1.5,341,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,19,30,27.8,0,0,0,0,5,0,0,0,0,0.307,23.34,119.07,0.41,987,1.5,342,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,20,30,26.9,0,0,0,0,5.6,0,0,0,0,0.305,25.71,126.06,0.41,987,1.5,343,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,21,30,25.8,0,0,0,0,6.7,0,0,0,0,0.303,29.54,129.73,0.41,987,1.5,347,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,22,30,24.8,0,0,0,0,8,0,0,0,0,0.301,34.41,129.36,0.41,987,1.6,353,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,23,30,24.3,0,0,0,0,9.2,0,0,0,0,0.301,38.34,125.02,0.41,987,1.6,357,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,0,30,22.9,0,0,0,0,10,0,0,0,0,0.301,43.99,117.55,0.41,987,1.6,358,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,1,30,22.1,0,0,0,0,10.5,0,0,0,0,0.302,47.75,107.91,0.41,987,1.6,358,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,2,30,21.5,0,0,0,0,10.7,0,0,0,0,0.303,50.36,96.87,0.41,987,1.6,356,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,3,30,22.1,37,111,47,0,10.9,37,111,0,47,0.304,48.96,84.78,0.41,988,1.5,353,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,4,30,24.2,99,478,244,0,10.9,99,478,0,244,0.305,43.2,72.34,0.41,988,1.4,352,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,5,30,26.8,131,678,476,0,9.8,131,678,0,476,0.306,34.28,59.44,0.41,988,1.3,346,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,6,30,28.9,149,787,693,0,8,149,787,0,693,0.306,27.02,46.27,0.41,988,1.3,334,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,7,30,30.4,163,847,873,0,6.8,163,847,0,873,0.306,22.83,32.96,0.41,988,1.3,325,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,8,30,31.5,174,876,999,0,6,174,876,0,999,0.306,20.24,19.65,0.41,988,1.3,321,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,9,30,32.4,203,858,1054,0,5.3,203,858,0,1054,0.307,18.34,7.07,0.41,987,1.3,320,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,10,30,33,199,861,1049,0,4.8,199,861,0,1049,0.308,17.12,9.06,0.41,987,1.3,321,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,11,30,33.4,187,851,976,0,4.3,187,851,0,976,0.309,16.18,21.96,0.41,987,1.3,323,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,12,30,33.4,206,766,831,0,3.8,206,766,0,831,0.309,15.63,35.28,0.41,986,1.3,327,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,13,30,33.1,180,704,646,0,3.6,180,704,0,646,0.309,15.59,48.57,0.41,986,1.3,330,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,14,30,32.3,144,591,424,0,3.6,144,591,0,424,0.308,16.33,61.7,0.41,986,1.4,333,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,15,30,30.4,97,385,200,0,3.9,97,385,0,200,0.308,18.59,74.54,0.41,986,1.4,337,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,16,30,27.9,21,32,23,0,4.4,21,32,0,23,0.31,22.25,86.82,0.41,986,1.5,341,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,17,30,26.4,0,0,0,0,4.9,0,0,0,0,0.311,25.2,98.84,0.41,986,1.6,343,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,18,30,25.5,0,0,0,0,5.3,0,0,0,0,0.313,27.42,109.67,0.41,987,1.6,343,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,19,30,24.8,0,0,0,0,5.7,0,0,0,0,0.313,29.38,118.97,0.41,987,1.6,342,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,20,30,24.1,0,0,0,0,6.2,0,0,0,0,0.313,31.55,125.96,0.41,987,1.7,339,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,21,30,23.5,0,0,0,0,6.7,0,0,0,0,0.314,33.88,129.64,0.41,986,1.7,336,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,22,30,22.8,0,0,0,0,7.3,0,0,0,0,0.313,36.99,129.28,0.41,986,1.8,336,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,23,30,22.5,0,0,0,0,8.2,0,0,0,0,0.313,39.84,124.96,0.41,986,1.8,337,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,0,30,21.5,0,0,0,0,9.1,0,0,0,0,0.314,45.02,117.51,0.41,986,1.9,351,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,1,30,20.8,0,0,0,0,10,0,0,0,0,0.315,49.98,107.89,0.41,986,1.9,179,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,2,30,20.6,0,0,0,0,10.8,0,0,0,0,0.316,53.46,96.86,0.41,986,2,4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,3,30,21.8,35,40,39,0,11.5,35,40,0,39,0.317,52.1,84.78,0.41,987,2,3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
